year,field,total_checked,had_data,pct_available
2018,boxscore,2467,2467,100.0
2018,draft,1,1,100.0
2018,linescore,2467,2467,100.0
2018,playbyplay,2467,2467,100.0
2018,roster,30,30,100.0
2018,standings_splits,1,1,100.0
2018,transactions,1,1,100.0
2018,winprobability,2467,2467,100.0
