year,field,total_checked,had_data,pct_available
2012,boxscore,2468,2468,100.0
2012,draft,1,1,100.0
2012,linescore,2468,2468,100.0
2012,playbyplay,2468,2468,100.0
2012,roster,30,30,100.0
2012,standings_splits,1,1,100.0
2012,transactions,1,1,100.0
2012,winprobability,2468,2468,100.0
