year,field,total_checked,had_data,pct_available
2017,boxscore,2469,2469,100.0
2017,draft,1,1,100.0
2017,linescore,2469,2469,100.0
2017,playbyplay,2469,2469,100.0
2017,roster,30,30,100.0
2017,standings_splits,1,1,100.0
2017,transactions,1,1,100.0
2017,winprobability,2469,2469,100.0
